setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NsJLk,298.15,0.9808,101,1060.5,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.0211,101,1331.4,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.0488,101,1329.5,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.0667,101,1328.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.0888,101,1326.9,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.1888,101,1320.2,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.2501,101,1316.1,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.3026,101,1312.5,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.3488,101,1309.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.3976,101,1305.6,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.4439,101,1301.8,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.4989,101,1296.8,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.5898,101,1286.6,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.6438,101,1278.7,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.6898,101,1270.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.8079,101,1236.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.9004,101,1180.4,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.9111,101,1170.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.9305,101,1148.5,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.9504,101,1119.9,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
NsJLk,308.15,0.9808,101,1056.4,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABEdUn,CCCCCC[n+]1ccn(C)c1.[I-],1-hexyl-3-methylimidazolium iodide,,,
