setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vaDDz,378.1,Kurzin et al. (2017),Normal melting temperature,Crystal,AApdQs,CCCC[n+]1ccccc1.[Br-],1-butylpyridinium bromide,,,,,,
